date	row_name	items	quantity	product	actual_cost	row_id
2019-09-01	NHS SUNDERLAND	1	28	Levofloxacin	62.19	00P
2019-09-01	NHS BLACKBURN WITH DARWEN	1	14	Levofloxacin	13.3	00Q
2019-09-01	NHS BLACKPOOL	4	41	Levofloxacin	73.3	00R
2019-09-01	NHS BOLTON	15	144	Levofloxacin	302.62	00T
2019-09-01	NHS BURY	7	110	Levofloxacin	236.82	00V
2019-09-01	NHS CHORLEY AND SOUTH RIBBLE	12	148	Levofloxacin	308.89	00X
2019-09-01	NHS OLDHAM	17	306	Levofloxacin	613.64	00Y
2019-09-01	NHS EAST LANCASHIRE	4	70	Levofloxacin	102.08	01A
2019-09-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	11	181	Levofloxacin	401.97	01D
2019-09-01	NHS GREATER PRESTON	8	104	Levofloxacin	195.56	01E
2019-09-01	NHS HALTON	6	80	Levofloxacin	177.75	01F
2019-09-01	NHS SALFORD	4	34	Levofloxacin	75.73	01G
2019-09-01	NHS NORTH CUMBRIA	7	118	Levofloxacin	236.69	01H
2019-09-01	NHS KNOWSLEY	4	70	Levofloxacin	155.64	01J
2019-09-01	NHS MORECAMBE BAY	10	170	Levofloxacin	377.86	01K
2019-09-01	NHS SOUTH SEFTON	1	7	Levofloxacin	15.64	01T
2019-09-01	NHS SOUTHPORT AND FORMBY	2	28	Levofloxacin	44.45	01V
2019-09-01	NHS STOCKPORT	10	120	Levofloxacin	231.38	01W
2019-09-01	NHS ST HELENS	3	34	Levofloxacin	57.66	01X
2019-09-01	NHS TAMESIDE AND GLOSSOP	8	139	Levofloxacin	291.03	01Y
2019-09-01	NHS TRAFFORD	5	68	Levofloxacin	133.18	02A
2019-09-01	NHS WARRINGTON	5	65	Levofloxacin	144.59	02E
2019-09-01	NHS WEST LANCASHIRE	3	105	Levofloxacin	233.15	02G
2019-09-01	NHS WIGAN BOROUGH	4	38	Levofloxacin	84.6	02H
2019-09-01	NHS FYLDE AND WYRE	4	66	Levofloxacin	92.99	02M
2019-09-01	NHS BARNSLEY	3	58	Levofloxacin	54.74	02P
2019-09-01	NHS BASSETLAW	5	51	Levofloxacin	100.58	02Q
2019-09-01	NHS CALDERDALE	6	118	Levofloxacin	183.1	02T
2019-09-01	NHS DONCASTER	9	117	Levofloxacin	234.58	02X
2019-09-01	NHS EAST RIDING OF YORKSHIRE	5	74	Levofloxacin	164.23	02Y
2019-09-01	NHS HULL	2	48	Levofloxacin	70.83	03F
2019-09-01	NHS NORTH LINCOLNSHIRE	2	30	Levofloxacin	66.54	03K
2019-09-01	NHS SHEFFIELD	9	127	Levofloxacin	264.33	03N
2019-09-01	NHS VALE OF YORK	11	189	Levofloxacin	338.22	03Q
2019-09-01	NHS WAKEFIELD	16	274	Levofloxacin	483.59	03R
2019-09-01	NHS EAST LEICESTERSHIRE AND RUTLAND	11	227	Levofloxacin	466.59	03W
2019-09-01	NHS LEICESTER CITY	7	96	Levofloxacin	177.81	04C
2019-09-01	NHS WEST LEICESTERSHIRE	6	120	Levofloxacin	217.96	04V
2019-09-01	NHS CANNOCK CHASE	8	303	Levofloxacin	488.8	04Y
2019-09-01	NHS EAST STAFFORDSHIRE	4	66	Levofloxacin	133.9	05D
2019-09-01	NHS NORTH STAFFORDSHIRE	6	83	Levofloxacin	148.77	05G
2019-09-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	7	170	Levofloxacin	265.04	05Q
2019-09-01	NHS STAFFORD AND SURROUNDS	6	111	Levofloxacin	239.13	05V
2019-09-01	NHS STOKE ON TRENT	8	102	Levofloxacin	226.84	05W
2019-09-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	12	206	Levofloxacin	420.93	06H
2019-09-01	NHS EAST AND NORTH HERTFORDSHIRE	4	81	Levofloxacin	108.49	06K
2019-09-01	NHS IPSWICH AND EAST SUFFOLK	8	143	Levofloxacin	279.15	06L
2019-09-01	NHS HERTS VALLEYS	5	95	Levofloxacin	161.43	06N
2019-09-01	NHS MID ESSEX	9	171	Levofloxacin	379.74	06Q
2019-09-01	NHS NORTH EAST ESSEX	8	126	Levofloxacin	231.58	06T
2019-09-01	NHS THURROCK	1	14	Levofloxacin	31.15	07G
2019-09-01	NHS WEST ESSEX	8	92	Levofloxacin	137.83	07H
2019-09-01	NHS WEST SUFFOLK	8	98	Levofloxacin	137.51	07K
2019-09-01	NHS BRIGHTON AND HOVE	20	197	Levofloxacin	335.76	09D
2019-09-01	NHS OXFORDSHIRE	12	130	Levofloxacin	216.47	10Q
2019-09-01	NHS PORTSMOUTH	2	28	Levofloxacin	44.45	10R
2019-09-01	NHS DORSET	24	582	Levofloxacin	1063.8	11J
2019-09-01	NHS GLOUCESTERSHIRE	53	770	Levofloxacin	1559.93	11M
2019-09-01	NHS KERNOW	81	1130	Levofloxacin	2227.97	11N
2019-09-01	NHS SOMERSET	7	229	Levofloxacin	502.04	11X
2019-09-01	NHS WIRRAL	30	281	Levofloxacin	577.38	12F
2019-09-01	NHS NEWCASTLE GATESHEAD	10	130	Levofloxacin	199.86	13T
2019-09-01	NHS MANCHESTER	43	577	Levofloxacin	1196.65	14L
2019-09-01	NHS BUCKINGHAMSHIRE	5	81	Levofloxacin	118.72	14Y
2019-09-01	NHS BERKSHIRE WEST	5	86	Levofloxacin	190.93	15A
2019-09-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	67	798	Levofloxacin	1696.27	15C
2019-09-01	NHS BIRMINGHAM AND SOLIHULL	55	825	Levofloxacin	1569.34	15E
2019-09-01	NHS LEEDS	32	474	Levofloxacin	877.39	15F
2019-09-01	NHS DERBY AND DERBYSHIRE	20	265	Levofloxacin	517.85	15M
2019-09-01	NHS DEVON	232	3049	Levofloxacin	5908.51	15N
2019-09-01	NHS TEES VALLEY	12	228	Levofloxacin	417.16	16C
2019-09-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	22	410	Levofloxacin	618.45	18C
2019-09-01	NHS NORFOLK AND WAVENEY	4	40	Levofloxacin	88.71	26A
2019-09-01	NHS CHESHIRE	23	471	Levofloxacin	769.72	27D
2019-09-01	NHS BRADFORD DISTRICT AND CRAVEN	23	324	Levofloxacin	567.04	36J
2019-09-01	NHS SOUTH WEST LONDON	16	244	Levofloxacin	473.39	36L
2019-09-01	NHS NORTH YORKSHIRE	12	177	Levofloxacin	389.55	42D
2019-09-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	34	423	Levofloxacin	928.24	52R
2019-09-01	NHS WEST SUSSEX	37	498	Levofloxacin	1023.65	70F
2019-09-01	NHS LINCOLNSHIRE	9	170	Levofloxacin	305.97	71E
2019-09-01	NHS SOUTH EAST LONDON	39	617	Levofloxacin	1111.83	72Q
2019-09-01	NHS NORTHAMPTONSHIRE	16	366	Levofloxacin	549.76	78H
2019-09-01	NHS COUNTY DURHAM	17	246	Levofloxacin	482.95	84H
2019-09-01	NHS KENT AND MEDWAY	52	709	Levofloxacin	1510.59	91Q
2019-09-01	NHS SURREY HEARTLANDS	22	339	Levofloxacin	600.54	92A
2019-09-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	7	138	Levofloxacin	306.34	92G
2019-09-01	NHS NORTH CENTRAL LONDON	48	803	Levofloxacin	1351.34	93C
2019-09-01	NHS EAST SUSSEX	5	89	Levofloxacin	197.7	97R
2019-09-01	NHS LIVERPOOL	3	35	Levofloxacin	77.94	99A
2019-09-01	NHS NORTH TYNESIDE	2	30	Levofloxacin	66.54	99C
2019-09-01	NHS BASILDON AND BRENTWOOD	6	78	Levofloxacin	173.41	99E
2019-09-01	NHS CASTLE POINT AND ROCHFORD	5	50	Levofloxacin	110.92	99F
2019-09-01	NHS SOUTHEND	2	25	Levofloxacin	55.66	99G
2019-09-01	NHS NORTH EAST LONDON	71	1191	Levofloxacin	2485.02	A3A8R
2019-09-01	NHS COVENTRY AND WARWICKSHIRE	11	298	Levofloxacin	572.35	B2M3M
2019-09-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	56	705	Levofloxacin	1366.31	D2P2L
2019-09-01	NHS FRIMLEY	13	189	Levofloxacin	387.04	D4U1Y
2019-09-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	23	311	Levofloxacin	627.76	D9Y0V
2019-09-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	42	583	Levofloxacin	1168.39	M1J4Y
2019-09-01	NHS SHROPSHIRE, TELFORD AND WREKIN	7	104	Levofloxacin	231.05	M2L0M
2019-09-01	NHS NORTH WEST LONDON	49	758	Levofloxacin	1263.23	W2U3Z
2019-09-01	NHS KIRKLEES	10	92	Levofloxacin	204.91	X2C4Y
2019-10-01	NHS NORTHUMBERLAND	9	108	Levofloxacin	241.18	00L
2019-10-01	NHS SOUTH TYNESIDE	6	83	Levofloxacin	168	00N
2019-10-01	NHS SUNDERLAND	1	28	Levofloxacin	27.05	00P
2019-10-01	NHS BLACKPOOL	6	132	Levofloxacin	295.11	00R
2019-10-01	NHS BOLTON	16	175	Levofloxacin	391.6	00T
2019-10-01	NHS BURY	13	202	Levofloxacin	434.12	00V
2019-10-01	NHS CHORLEY AND SOUTH RIBBLE	11	116	Levofloxacin	259.87	00X
2019-10-01	NHS OLDHAM	23	297	Levofloxacin	556.8	00Y
2019-10-01	NHS EAST LANCASHIRE	3	34	Levofloxacin	58.24	01A
2019-10-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	8	61	Levofloxacin	137	01D
2019-10-01	NHS GREATER PRESTON	6	83	Levofloxacin	185.78	01E
2019-10-01	NHS HALTON	5	72	Levofloxacin	161.12	01F
2019-10-01	NHS SALFORD	6	52	Levofloxacin	103.61	01G
2019-10-01	NHS NORTH CUMBRIA	8	138	Levofloxacin	283.03	01H
2019-10-01	NHS KNOWSLEY	3	20	Levofloxacin	44.87	01J
2019-10-01	NHS MORECAMBE BAY	14	163	Levofloxacin	346.98	01K
2019-10-01	NHS SOUTH SEFTON	6	68	Levofloxacin	152.1	01T
2019-10-01	NHS SOUTHPORT AND FORMBY	2	28	Levofloxacin	62.7	01V
2019-10-01	NHS STOCKPORT	3	42	Levofloxacin	58.5	01W
2019-10-01	NHS ST HELENS	1	7	Levofloxacin	15.73	01X
2019-10-01	NHS TAMESIDE AND GLOSSOP	14	213	Levofloxacin	476.73	01Y
2019-10-01	NHS TRAFFORD	7	146	Levofloxacin	326.46	02A
2019-10-01	NHS WARRINGTON	10	213	Levofloxacin	458.32	02E
2019-10-01	NHS WEST LANCASHIRE	2	28	Levofloxacin	62.7	02G
2019-10-01	NHS WIGAN BOROUGH	3	45	Levofloxacin	100.65	02H
2019-10-01	NHS FYLDE AND WYRE	10	150	Levofloxacin	238.84	02M
2019-10-01	NHS BARNSLEY	1	10	Levofloxacin	9.62	02P
2019-10-01	NHS BASSETLAW	6	65	Levofloxacin	127.65	02Q
2019-10-01	NHS CALDERDALE	8	115	Levofloxacin	215.22	02T
2019-10-01	NHS DONCASTER	3	24	Levofloxacin	50.08	02X
2019-10-01	NHS EAST RIDING OF YORKSHIRE	3	74	Levofloxacin	165.25	02Y
2019-10-01	NHS HULL	1	20	Levofloxacin	18.09	03F
2019-10-01	NHS ROTHERHAM	2	19	Levofloxacin	42.62	03L
2019-10-01	NHS SHEFFIELD	7	92	Levofloxacin	192.98	03N
2019-10-01	NHS VALE OF YORK	7	120	Levofloxacin	204.74	03Q
2019-10-01	NHS WAKEFIELD	13	164	Levofloxacin	313.4	03R
2019-10-01	NHS EAST LEICESTERSHIRE AND RUTLAND	5	73	Levofloxacin	163.35	03W
2019-10-01	NHS LEICESTER CITY	10	161	Levofloxacin	262.62	04C
2019-10-01	NHS WEST LEICESTERSHIRE	10	163	Levofloxacin	364.63	04V
2019-10-01	NHS CANNOCK CHASE	5	129	Levofloxacin	146.15	04Y
2019-10-01	NHS EAST STAFFORDSHIRE	3	45	Levofloxacin	100.65	05D
2019-10-01	NHS NORTH STAFFORDSHIRE	6	75	Levofloxacin	132.48	05G
2019-10-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	9	110	Levofloxacin	210.52	05Q
2019-10-01	NHS STAFFORD AND SURROUNDS	3	34	Levofloxacin	76	05V
2019-10-01	NHS STOKE ON TRENT	14	177	Levofloxacin	289.22	05W
2019-10-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	10	153	Levofloxacin	271.23	06H
2019-10-01	NHS EAST AND NORTH HERTFORDSHIRE	4	75	Levofloxacin	167.5	06K
2019-10-01	NHS IPSWICH AND EAST SUFFOLK	5	83	Levofloxacin	185.56	06L
2019-10-01	NHS HERTS VALLEYS	18	329	Levofloxacin	509.59	06N
2019-10-01	NHS MID ESSEX	11	111	Levofloxacin	248.41	06Q
2019-10-01	NHS NORTH EAST ESSEX	8	144	Levofloxacin	321.81	06T
2019-10-01	NHS THURROCK	3	44	Levofloxacin	60.23	07G
2019-10-01	NHS WEST ESSEX	11	167	Levofloxacin	302.58	07H
2019-10-01	NHS WEST SUFFOLK	3	24	Levofloxacin	53.57	07K
2019-10-01	NHS BRIGHTON AND HOVE	19	172	Levofloxacin	362.87	09D
2019-10-01	NHS OXFORDSHIRE	23	292	Levofloxacin	523.54	10Q
2019-10-01	NHS DORSET	28	606	Levofloxacin	1028.48	11J
2019-10-01	NHS GLOUCESTERSHIRE	59	1058	Levofloxacin	2222.3	11M
2019-10-01	NHS KERNOW	75	928	Levofloxacin	1920.65	11N
2019-10-01	NHS SOMERSET	10	234	Levofloxacin	523.05	11X
2019-10-01	NHS WIRRAL	43	433	Levofloxacin	935.42	12F
2019-10-01	NHS NEWCASTLE GATESHEAD	8	148	Levofloxacin	252.05	13T
2019-10-01	NHS MANCHESTER	52	708	Levofloxacin	1464.79	14L
2019-10-01	NHS BUCKINGHAMSHIRE	3	52	Levofloxacin	116.14	14Y
2019-10-01	NHS BERKSHIRE WEST	9	115	Levofloxacin	257.62	15A
2019-10-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	99	1155	Levofloxacin	2546.4	15C
2019-10-01	NHS BIRMINGHAM AND SOLIHULL	68	937	Levofloxacin	1723.35	15E
2019-10-01	NHS LEEDS	40	469	Levofloxacin	912.67	15F
2019-10-01	NHS DERBY AND DERBYSHIRE	26	410	Levofloxacin	678.14	15M
2019-10-01	NHS DEVON	237	3004	Levofloxacin	6051.51	15N
2019-10-01	NHS TEES VALLEY	12	184	Levofloxacin	368.26	16C
2019-10-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	35	419	Levofloxacin	851.41	18C
2019-10-01	NHS NORFOLK AND WAVENEY	11	174	Levofloxacin	317.68	26A
2019-10-01	NHS CHESHIRE	25	434	Levofloxacin	802.2	27D
2019-10-01	NHS BRADFORD DISTRICT AND CRAVEN	22	297	Levofloxacin	563.71	36J
2019-10-01	NHS SOUTH WEST LONDON	23	392	Levofloxacin	790.27	36L
2019-10-01	NHS NORTH YORKSHIRE	11	128	Levofloxacin	213.2	42D
2019-10-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	56	820	Levofloxacin	1706.15	52R
2019-10-01	NHS WEST SUSSEX	49	707	Levofloxacin	1416.98	70F
2019-10-01	NHS LINCOLNSHIRE	15	218	Levofloxacin	409.79	71E
2019-10-01	NHS SOUTH EAST LONDON	50	695	Levofloxacin	1222.95	72Q
2019-10-01	NHS NORTHAMPTONSHIRE	18	334	Levofloxacin	632.32	78H
2019-10-01	NHS COUNTY DURHAM	12	122	Levofloxacin	222.2	84H
2019-10-01	NHS KENT AND MEDWAY	79	1034	Levofloxacin	2260.81	91Q
2019-10-01	NHS SURREY HEARTLANDS	36	533	Levofloxacin	998.68	92A
2019-10-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	10	219	Levofloxacin	489.48	92G
2019-10-01	NHS NORTH CENTRAL LONDON	51	854	Levofloxacin	1460.43	93C
2019-10-01	NHS EAST SUSSEX	22	265	Levofloxacin	585.44	97R
2019-10-01	NHS LIVERPOOL	10	116	Levofloxacin	234.07	99A
2019-10-01	NHS NORTH TYNESIDE	5	69	Levofloxacin	136.56	99C
2019-10-01	NHS BASILDON AND BRENTWOOD	9	102	Levofloxacin	228.01	99E
2019-10-01	NHS CASTLE POINT AND ROCHFORD	8	90	Levofloxacin	201.33	99F
2019-10-01	NHS SOUTHEND	7	83	Levofloxacin	155.32	99G
2019-10-01	NHS NORTH EAST LONDON	58	843	Levofloxacin	1825.67	A3A8R
2019-10-01	NHS COVENTRY AND WARWICKSHIRE	9	294	Levofloxacin	584.23	B2M3M
2019-10-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	47	571	Levofloxacin	1229.66	D2P2L
2019-10-01	NHS FRIMLEY	17	245	Levofloxacin	530.13	D4U1Y
2019-10-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	12	231	Levofloxacin	504.97	D9Y0V
2019-10-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	38	594	Levofloxacin	1211.37	M1J4Y
2019-10-01	NHS SHROPSHIRE, TELFORD AND WREKIN	13	179	Levofloxacin	400.04	M2L0M
2019-10-01	NHS NORTH WEST LONDON	67	970	Levofloxacin	1857.59	W2U3Z
2019-10-01	NHS KIRKLEES	15	233	Levofloxacin	408.9	X2C4Y
2019-11-01	NHS NORTHUMBERLAND	7	92	Levofloxacin	206.87	00L
2019-11-01	NHS SUNDERLAND	3	30	Levofloxacin	48.8	00P
2019-11-01	NHS BLACKBURN WITH DARWEN	4	56	Levofloxacin	91.09	00Q
2019-11-01	NHS BLACKPOOL	11	198	Levofloxacin	445.34	00R
2019-11-01	NHS BOLTON	11	135	Levofloxacin	284.5	00T
2019-11-01	NHS BURY	9	135	Levofloxacin	303.53	00V
2019-11-01	NHS CHORLEY AND SOUTH RIBBLE	9	91	Levofloxacin	198.71	00X
2019-11-01	NHS OLDHAM	24	350	Levofloxacin	686.18	00Y
2019-11-01	NHS EAST LANCASHIRE	4	52	Levofloxacin	99.53	01A
2019-11-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	9	87	Levofloxacin	183.37	01D
2019-11-01	NHS GREATER PRESTON	11	137	Levofloxacin	308.13	01E
2019-11-01	NHS HALTON	4	42	Levofloxacin	94.72	01F
2019-11-01	NHS SALFORD	6	46	Levofloxacin	103.75	01G
2019-11-01	NHS NORTH CUMBRIA	6	73	Levofloxacin	164.3	01H
2019-11-01	NHS KNOWSLEY	4	62	Levofloxacin	104.34	01J
2019-11-01	NHS MORECAMBE BAY	14	201	Levofloxacin	434.87	01K
2019-11-01	NHS SOUTH SEFTON	3	24	Levofloxacin	54.12	01T
2019-11-01	NHS SOUTHPORT AND FORMBY	1	7	Levofloxacin	15.83	01V
2019-11-01	NHS STOCKPORT	5	77	Levofloxacin	138.32	01W
2019-11-01	NHS ST HELENS	2	19	Levofloxacin	42.87	01X
2019-11-01	NHS TAMESIDE AND GLOSSOP	13	204	Levofloxacin	459.02	01Y
2019-11-01	NHS TRAFFORD	8	83	Levofloxacin	186.99	02A
2019-11-01	NHS WARRINGTON	8	140	Levofloxacin	314.81	02E
2019-11-01	NHS WEST LANCASHIRE	2	66	Levofloxacin	148.26	02G
2019-11-01	NHS WIGAN BOROUGH	6	52	Levofloxacin	112.18	02H
2019-11-01	NHS FYLDE AND WYRE	3	39	Levofloxacin	87.77	02M
2019-11-01	NHS BARNSLEY	2	30	Levofloxacin	42.32	02P
2019-11-01	NHS BASSETLAW	3	31	Levofloxacin	69.82	02Q
2019-11-01	NHS CALDERDALE	6	120	Levofloxacin	234.64	02T
2019-11-01	NHS DONCASTER	9	162	Levofloxacin	351.87	02X
2019-11-01	NHS EAST RIDING OF YORKSHIRE	3	68	Levofloxacin	152.64	02Y
2019-11-01	NHS HULL	1	10	Levofloxacin	9.94	03F
2019-11-01	NHS NORTH LINCOLNSHIRE	2	17	Levofloxacin	38.29	03K
2019-11-01	NHS ROTHERHAM	1	20	Levofloxacin	19.86	03L
2019-11-01	NHS SHEFFIELD	12	188	Levofloxacin	332.85	03N
2019-11-01	NHS VALE OF YORK	15	224	Levofloxacin	373.4	03Q
2019-11-01	NHS WAKEFIELD	4	58	Levofloxacin	112.9	03R
2019-11-01	NHS EAST LEICESTERSHIRE AND RUTLAND	13	186	Levofloxacin	418.23	03W
2019-11-01	NHS LEICESTER CITY	7	124	Levofloxacin	206.39	04C
2019-11-01	NHS WEST LEICESTERSHIRE	8	193	Levofloxacin	357.2	04V
2019-11-01	NHS CANNOCK CHASE	6	264	Levofloxacin	505.35	04Y
2019-11-01	NHS EAST STAFFORDSHIRE	2	38	Levofloxacin	85.41	05D
2019-11-01	NHS NORTH STAFFORDSHIRE	16	214	Levofloxacin	428.91	05G
2019-11-01	NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA	4	41	Levofloxacin	92.28	05Q
2019-11-01	NHS STAFFORD AND SURROUNDS	4	58	Levofloxacin	130.33	05V
2019-11-01	NHS STOKE ON TRENT	13	170	Levofloxacin	308.65	05W
2019-11-01	NHS CAMBRIDGESHIRE AND PETERBOROUGH	15	247	Levofloxacin	509.96	06H
2019-11-01	NHS EAST AND NORTH HERTFORDSHIRE	3	102	Levofloxacin	194.1	06K
2019-11-01	NHS IPSWICH AND EAST SUFFOLK	5	108	Levofloxacin	170.13	06L
2019-11-01	NHS HERTS VALLEYS	10	186	Levofloxacin	358.09	06N
2019-11-01	NHS MID ESSEX	10	212	Levofloxacin	441.48	06Q
2019-11-01	NHS NORTH EAST ESSEX	1	14	Levofloxacin	31.53	06T
2019-11-01	NHS THURROCK	2	19	Levofloxacin	42.87	07G
2019-11-01	NHS WEST ESSEX	9	132	Levofloxacin	261.6	07H
2019-11-01	NHS WEST SUFFOLK	5	90	Levofloxacin	119.64	07K
2019-11-01	NHS BRIGHTON AND HOVE	16	167	Levofloxacin	310.66	09D
2019-11-01	NHS OXFORDSHIRE	16	163	Levofloxacin	299.16	10Q
2019-11-01	NHS DORSET	19	480	Levofloxacin	828.68	11J
2019-11-01	NHS GLOUCESTERSHIRE	60	1054	Levofloxacin	2217.29	11M
2019-11-01	NHS KERNOW	109	1473	Levofloxacin	3117.54	11N
2019-11-01	NHS SOMERSET	8	209	Levofloxacin	469.67	11X
2019-11-01	NHS WIRRAL	56	546	Levofloxacin	1213.31	12F
2019-11-01	NHS NEWCASTLE GATESHEAD	7	88	Levofloxacin	172.75	13T
2019-11-01	NHS MANCHESTER	44	602	Levofloxacin	1167.26	14L
2019-11-01	NHS BUCKINGHAMSHIRE	8	163	Levofloxacin	348.81	14Y
2019-11-01	NHS BERKSHIRE WEST	2	30	Levofloxacin	42.32	15A
2019-11-01	NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE	88	1069	Levofloxacin	2173.87	15C
2019-11-01	NHS BIRMINGHAM AND SOLIHULL	60	978	Levofloxacin	1839.27	15E
2019-11-01	NHS LEEDS	32	467	Levofloxacin	1025.51	15F
2019-11-01	NHS DERBY AND DERBYSHIRE	26	373	Levofloxacin	706.3	15M
2019-11-01	NHS DEVON	240	3139	Levofloxacin	6150.49	15N
2019-11-01	NHS TEES VALLEY	10	139	Levofloxacin	277.66	16C
2019-11-01	NHS HEREFORDSHIRE AND WORCESTERSHIRE	27	521	Levofloxacin	860.44	18C
2019-11-01	NHS NORFOLK AND WAVENEY	5	58	Levofloxacin	95.4	26A
2019-11-01	NHS CHESHIRE	30	372	Levofloxacin	648.93	27D
2019-11-01	NHS BRADFORD DISTRICT AND CRAVEN	23	292	Levofloxacin	613.73	36J
2019-11-01	NHS SOUTH WEST LONDON	34	538	Levofloxacin	929.59	36L
2019-11-01	NHS NORTH YORKSHIRE	19	298	Levofloxacin	487.37	42D
2019-11-01	NHS NOTTINGHAM AND NOTTINGHAMSHIRE	49	633	Levofloxacin	1214.81	52R
2019-11-01	NHS WEST SUSSEX	42	548	Levofloxacin	1166.23	70F
2019-11-01	NHS LINCOLNSHIRE	14	202	Levofloxacin	364.07	71E
2019-11-01	NHS SOUTH EAST LONDON	47	607	Levofloxacin	1133.32	72Q
2019-11-01	NHS NORTHAMPTONSHIRE	7	181	Levofloxacin	336.72	78H
2019-11-01	NHS COUNTY DURHAM	9	101	Levofloxacin	209.8	84H
2019-11-01	NHS KENT AND MEDWAY	77	887	Levofloxacin	1922.21	91Q
2019-11-01	NHS SURREY HEARTLANDS	30	413	Levofloxacin	726.83	92A
2019-11-01	NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE	15	212	Levofloxacin	441.43	92G
2019-11-01	NHS NORTH CENTRAL LONDON	50	752	Levofloxacin	1288.95	93C
2019-11-01	NHS EAST SUSSEX	14	185	Levofloxacin	303.07	97R
2019-11-01	NHS LIVERPOOL	4	66	Levofloxacin	95.9	99A
2019-11-01	NHS NORTH TYNESIDE	2	24	Levofloxacin	53.99	99C
2019-11-01	NHS BASILDON AND BRENTWOOD	4	95	Levofloxacin	213.37	99E
2019-11-01	NHS CASTLE POINT AND ROCHFORD	10	116	Levofloxacin	235.13	99F
2019-11-01	NHS SOUTHEND	3	34	Levofloxacin	76.45	99G
2019-11-01	NHS NORTH EAST LONDON	54	894	Levofloxacin	1968.54	A3A8R
2019-11-01	NHS COVENTRY AND WARWICKSHIRE	15	217	Levofloxacin	411.93	B2M3M
2019-11-01	NHS BLACK COUNTRY AND WEST BIRMINGHAM	63	1012	Levofloxacin	1992.74	D2P2L
2019-11-01	NHS FRIMLEY	25	337	Levofloxacin	728.24	D4U1Y
2019-11-01	NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT	15	354	Levofloxacin	721.85	D9Y0V
2019-11-01	NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES	52	681	Levofloxacin	1419.09	M1J4Y
2019-11-01	NHS SHROPSHIRE, TELFORD AND WREKIN	13	168	Levofloxacin	378.11	M2L0M
2019-11-01	NHS NORTH WEST LONDON	55	926	Levofloxacin	1824.83	W2U3Z
2019-11-01	NHS KIRKLEES	9	127	Levofloxacin	267.24	X2C4Y
2019-12-01	NHS NORTHUMBERLAND	2	21	Levofloxacin	47.6	00L
2019-12-01	NHS SOUTH TYNESIDE	3	38	Levofloxacin	85.97	00N
2019-12-01	NHS SUNDERLAND	2	15	Levofloxacin	33.97	00P
2019-12-01	NHS BLACKBURN WITH DARWEN	3	35	Levofloxacin	79.29	00Q
2019-12-01	NHS BLACKPOOL	6	92	Levofloxacin	190.67	00R
2019-12-01	NHS BOLTON	11	89	Levofloxacin	189.14	00T
2019-12-01	NHS BURY	10	168	Levofloxacin	344.91	00V
2019-12-01	NHS CHORLEY AND SOUTH RIBBLE	12	133	Levofloxacin	301.1	00X
2019-12-01	NHS OLDHAM	19	234	Levofloxacin	498.3	00Y
2019-12-01	NHS EAST LANCASHIRE	11	194	Levofloxacin	421.02	01A
2019-12-01	NHS HEYWOOD, MIDDLETON AND ROCHDALE	10	108	Levofloxacin	244.37	01D
2019-12-01	NHS GREATER PRESTON	11	154	Levofloxacin	348.57	01E
2019-12-01	NHS HALTON	9	86	Levofloxacin	187.36	01F
2019-12-01	NHS SALFORD	12	217	Levofloxacin	490.9	01G
2019-12-01	NHS NORTH CUMBRIA	6	90	Levofloxacin	203.51	01H
2019-12-01	NHS KNOWSLEY	3	35	Levofloxacin	79.3	01J
2019-12-01	NHS MORECAMBE BAY	19	231	Levofloxacin	505.09	01K
2019-12-01	NHS SOUTH SEFTON	2	28	Levofloxacin	63.4	01T
2019-12-01	NHS SOUTHPORT AND FORMBY	3	34	Levofloxacin	76.84	01V
2019-12-01	NHS STOCKPORT	8	90	Levofloxacin	203.75	01W
